KOATUU_2020,EDRPOU,year
3525510100,33333913,2016
3525580401,33334000,2017
3525580801,33333960,2017
3525580801,33333960,2018
3525580801,33333960,2019
3525580801,33333960,2020
3525580801,33333960,2021
3525580801,33333960,2022
3525580801,33333960,2023
3525580801,33333960,2016
3525581301,32806301,2023
3525581301,32806301,2017
3525581301,32806301,2018
3525581301,32806301,2019
3525581301,32806301,2020
3525581301,32806301,2016
3525581301,32806301,2021
3525581301,32806301,2022
3525581901,33333940,2021
3525581901,33333940,2019
3525581901,33333940,2017
3525581901,33333940,2018
3525582501,34856794,2016
3525582501,34856794,2017
3525582501,34856794,2018
3525582501,34856794,2019
3525582501,34856794,2020
3525582501,34856794,2021
3525582501,34856794,2022
3525583601,32806322,2016
3525583601,32806322,2017
3525584201,33333934,2016
3525584201,33333934,2017
3525584201,33333934,2018
3525584201,33333934,2019
3525584201,33333934,2020
3525584801,32806317,2016
3525584801,32806317,2017
3525584801,32806317,2018
3525584801,32806317,2021
3525584801,32806317,2022
3525584801,32806317,2019
3525584801,32806317,2020
3525584801,32806317,2023
3525585201,42598786,2016
3525585201,42598786,2017
3525585201,42598786,2018
3525586001,33914194,2016
3525586001,33914194,2017
3525586001,33914194,2018
3525586001,33914194,2019
3525586001,33914194,2020
3525586001,33914194,2021
3525586001,33914194,2022
3525586001,33914194,2023
3525587101,33333929,2016
3525587101,33333929,2017
3525587101,33333929,2018
3525587101,33333929,2019
3525587101,33333929,2020
3525587101,33333929,2021
3525587101,33333929,2022
3525587101,33333929,2023
3525588201,26504809,2016
3525588601,32806275,2017
3525588601,32806275,2018
3525588601,32806275,2016
3525588601,32806275,2019
3525588601,32806275,2020
3525588601,32806275,2021
3525588601,32806275,2022
3525589701,33333976,2017
3525589701,33333976,2018
3525589701,33333976,2020
3525589701,33333976,2016
3525589701,33333976,2021
3525589701,33333976,2022
3525589701,33333976,2023
3525589901,33333955,2016
3525589901,33333955,2017
3525855100,41551307,2018
3525855100,41551307,2019
3525855100,41551307,2020
3525855100,41551307,2021
3525855100,41551307,2022
3525855100,26505594,2016
3525855100,26505594,2017
3525855100,41551307,2023
3525881201,26505660,2016
3525882301,26505677,2016
3525882301,26505677,2017
3525882301,41551464,2018
3525882301,41551464,2019
3525882301,41551464,2020
3525882301,41551464,2021
3525882301,41551464,2022
3525882301,41551464,2023
3525884401,26505648,2016
3525884401,26505648,2017
3525884401,26505648,2018
3525884401,26505648,2019
3525884401,26505648,2020
3525884901,26505565,2016
3525884901,26505565,2017
3525884901,41551621,2023
3525884901,41551621,2018
3525884901,41551621,2019
3525884901,41551621,2020
3525884901,41551621,2021
3525884901,41551621,2022
3525885601,26505571,2016
3525885601,26505571,2017
3525885601,26505571,2020
3525885601,26505571,2018
3525885601,26505571,2019
3525886701,26505683,2016
3525886701,26505683,2017
3525886701,26505683,2018
3525886701,26505683,2019
3525887801,26505654,2016
3525887801,26505654,2017
3525887801,26505654,2018
3525887801,26505654,2019
3525887801,26505654,2020
3525887801,26505654,2022
4411800000,02541119,2019
4411800000,02541119,2020
4411800000,02541119,2021
4411800000,02541119,2022
4411800000,02541119,2023
4411800000,02541119,2018
4411800000,03062912,2018
4411800000,03062912,2019
4411800000,03062912,2020
4411800000,03062912,2021
4411800000,02125119,2018
4411800000,02125119,2019
4411800000,02125119,2020
4411800000,02125119,2021
4411800000,25056616,2018
4411800000,25056616,2019
4411800000,25056616,2020
4411800000,25056616,2021
4411800000,03062912,2022
4411800000,02125119,2022
4411800000,25056616,2022
4411800000,04863941,2018
4411800000,04863941,2019
4411800000,33751966,2018
4411800000,33751966,2019
4411800000,33751966,2017
4411800000,33751903,2017
4411800000,33751903,2018
4411800000,33751903,2019
4411800000,33751903,2020
4411800000,33751903,2021
4411800000,33732262,2019
4411800000,33732262,2021
4411800000,33751966,2020
4411800000,33751966,2021
4411800000,33752032,2016
4411800000,33752032,2017
4411800000,33752032,2019
4411800000,33752032,2020
4411800000,33752032,2021
4411800000,26577062,2016
4411800000,26577062,2017
4411800000,26577062,2018
4411800000,33751936,2019
4411800000,33751936,2020
4411800000,33751936,2021
4411800000,33751971,2017
4411800000,33751971,2019
4411800000,33751971,2020
4411800000,33751793,2016
4411800000,33751793,2017
4411800000,33751793,2018
4411800000,33751793,2019
4411800000,33751793,2020
4411800000,33751793,2021
4411800000,33732262,2016
4411800000,33732262,2017
4411800000,33732262,2018
4411800000,26577062,2019
4411800000,26577062,2020
4411800000,26577062,2021
4411800000,33751936,2016
4411800000,33751936,2017
4411800000,33751936,2018
4411800000,02011083,2018
4411800000,02011083,2019
4411800000,33751840,2016
4411800000,33751840,2017
4411800000,33751840,2018
4411800000,33751840,2019
4411800000,33751840,2020
4411800000,33751840,2021
4411800000,33751992,2019
4411800000,33751903,2016
4411800000,33751856,2016
4411800000,33751856,2017
4411800000,33751856,2018
4411800000,33751856,2019
4411800000,33751856,2020
4411800000,33751856,2021
4411800000,33751992,2016
4411800000,33751945,2016
4411800000,33751945,2018
4411800000,33751966,2016
4411800000,21817018,2016
4411800000,21817018,2017
4411800000,21817018,2018
4411800000,21817018,2020
4411800000,21817018,2021
4411800000,33752006,2016
4411800000,33752006,2017
4411800000,33752006,2018
4411800000,33752006,2019
4411800000,33752006,2020
4411800000,33752006,2021
4411800000,00173290,2022
4411800000,00173290,2018
4411800000,00173290,2019
4411800000,00173290,2020
4411800000,00173290,2021
4411800000,33752006,2022
4411800000,33751903,2023
4411800000,33732262,2022
4411800000,33732262,2023
4411800000,33751856,2022
4411800000,33751856,2023
4411800000,33751840,2022
4411800000,33751840,2023
4411800000,26577062,2022
4411800000,26577062,2023
4411800000,33751793,2022
4411800000,33751793,2023
4411800000,33751966,2022
4411800000,21817018,2022
4411800000,21817018,2023
4411800000,33752032,2022
4411800000,33752032,2023
4411800000,33751936,2022
4411800000,33751936,2023
4411800000,33752006,2023
4411800000,02011083,2020
4411800000,02011083,2021
4411800000,02011083,2022
4411800000,04863941,2020
4411800000,04863941,2021
4411800000,04863941,2022
4411800000,02540723,2018
4411800000,02540723,2019
4411800000,02540723,2020
4411800000,02540723,2021
4411800000,02540723,2022
4411800000,02540723,2023
4411870400,25371884,2016
4411870400,25371884,2018
4411870400,25371884,2019
4411870400,25371884,2021
4411870400,33752053,2016
4411870400,33752053,2017
4411870400,33752053,2018
4411870400,33752053,2019
4411870400,33752053,2020
4411870400,33752053,2021
4411870400,33752053,2022
4411870400,33752053,2023
4411870700,02540752,2018
4411870700,02540752,2019
4411870700,02540752,2020
4411870700,02540752,2021
4411870700,02540752,2022
4411870700,02540752,2023
4411870700,25371878,2016
4411870700,25371878,2017
4411870700,25371878,2018
4411870700,25371878,2019
4411870700,25371878,2020
4411870700,25371878,2021
4411870700,25371878,2022
4411870700,25371878,2023
4412500000,40180125,2018
4412500000,40180125,2019
4412500000,40180125,2020
4412500000,40180125,2021
4412500000,40180125,2022
4412500000,40180125,2023
4412500000,33702395,2018
4412500000,33702395,2019
4412500000,33702395,2020
4412500000,33702395,2021
4412500000,33702395,2022
4412500000,20156810,2018
4412500000,20156810,2019
4412500000,20152663,2018
4412500000,20152663,2022
4412500000,40761056,2017
4412500000,40761056,2018
4412500000,40761056,2019
4412500000,40761056,2020
4412500000,40761056,2021
4412500000,05536030,2019
4412500000,05536030,2020
4412500000,05536030,2021
4412500000,05536030,2022
4412500000,05536030,2018
4412500000,33264557,2017
4412500000,33264557,2018
4412500000,33264615,2016
4412500000,33264615,2017
4412500000,33264615,2018
4412500000,25869911,2016
4412500000,33075570,2016
4412500000,33075570,2017
4412500000,33075570,2018
4412500000,25061907,2016
4412500000,25061907,2017
4412500000,25061907,2018
4412500000,33264557,2019
4412500000,33264557,2020
4412500000,33264557,2021
4412500000,33264557,2022
4412500000,33264615,2020
4412500000,33075570,2019
4412500000,33075570,2020
4412500000,33075570,2021
4412500000,25061907,2019
4412500000,25061907,2020
4412500000,25061907,2021
4412500000,25061907,2022
4412500000,33264615,2021
4412500000,20156810,2020
4412500000,20156810,2021
4412500000,33264536,2016
4412500000,33264536,2017
4412500000,33264536,2018
4412500000,33075633,2016
4412500000,33075633,2017
4412500000,33075633,2018
4412500000,33264536,2019
4412500000,33264536,2020
4412500000,33264536,2021
4412500000,33264536,2022
4412500000,33075633,2019
4412500000,33075633,2020
4412500000,33075633,2022
4412500000,33075633,2021
4412500000,25061899,2017
4412500000,25061899,2018
4412500000,25061899,2021
4412500000,25061899,2022
4412500000,25061899,2019
4412500000,25061899,2020
4412500000,25061899,2016
4412500000,44271671,2016
4412500000,44271671,2022
4412500000,44271671,2023
4412500000,02540367,2018
4412500000,02540367,2019
4412500000,02540367,2020
4412500000,02540367,2021
4412500000,02540367,2022
4412900000,02541190,2018
4412900000,02541190,2019
4412900000,02541190,2020
4412900000,02541190,2021
4412900000,02541190,2022
4412900000,02541190,2023
4412900000,00208736,2021
4412900000,00208736,2022
4412900000,02540479,2018
4412900000,02540479,2019
4412900000,02540479,2020
4412900000,02540479,2021
4412900000,02540479,2022
4412900000,02541148,2018
4412900000,02541148,2019
4412900000,02541148,2020
4412900000,02541148,2021
4412900000,02540738,2018
4412900000,02540738,2019
4412900000,02540738,2020
4412900000,02540738,2021
4412900000,20152692,2016
4412900000,20152692,2017
4412900000,20152692,2018
4412900000,20152692,2019
4412900000,21755984,2022
4412900000,21755984,2023
4412900000,21756009,2022
4412900000,21756009,2023
4412900000,21756156,2022
4412900000,21756156,2023
4412900000,25061296,2022
4412900000,25061296,2023
4412900000,25373080,2023
4412900000,25373080,2021
4412900000,25373080,2022
4412900000,02214461,2018
4412900000,02214461,2019
4412900000,02214461,2020
4412900000,02214461,2021
4412900000,21755984,2016
4412900000,21755984,2017
4412900000,21755984,2018
4412900000,21756082,2016
4412900000,21756082,2017
4412900000,21756082,2018
4412900000,21756096,2017
4412900000,21756104,2016
4412900000,21756104,2017
4412900000,21756110,2016
4412900000,21756110,2018
4412900000,21756147,2016
4412900000,21756147,2017
4412900000,21756147,2018
4412900000,21756162,2016
4412900000,21756162,2017
4412900000,21756162,2018
4412900000,21756185,2016
4412900000,21756185,2017
4412900000,21756185,2018
4412900000,21756015,2016
4412900000,21756015,2017
4412900000,21756015,2018
4412900000,21756021,2016
4412900000,21756021,2017
4412900000,21756021,2018
4412900000,21756038,2016
4412900000,21756038,2017
4412900000,21756038,2018
4412900000,21756050,2016
4412900000,21756050,2017
4412900000,21756050,2018
4412900000,21756110,2020
4412900000,21756110,2021
4412900000,21756110,2019
4412900000,21755984,2019
4412900000,21755984,2020
4412900000,21755984,2021
4412900000,21756082,2019
4412900000,21756082,2020
4412900000,21756082,2021
4412900000,21756082,2022
4412900000,21756096,2019
4412900000,21756096,2020
4412900000,21756096,2021
4412900000,21756096,2022
4412900000,21756104,2019
4412900000,21756104,2020
4412900000,21756104,2021
4412900000,21756104,2022
4412900000,21756110,2022
4412900000,21756147,2019
4412900000,21756147,2020
4412900000,21756147,2021
4412900000,21756147,2022
4412900000,21756162,2019
4412900000,21756162,2020
4412900000,21756162,2021
4412900000,21756162,2022
4412900000,21756021,2019
4412900000,21756021,2020
4412900000,21756021,2021
4412900000,21756021,2022
4412900000,21756050,2019
4412900000,21756050,2020
4412900000,21756050,2022
4412900000,21756185,2019
4412900000,21756185,2020
4412900000,21756185,2021
4412900000,21756185,2022
4412900000,21756015,2019
4412900000,21756015,2020
4412900000,21756015,2021
4412900000,21756015,2022
4412900000,21756038,2019
4412900000,21756038,2020
4412900000,21756038,2021
4412900000,21756038,2022
4412900000,21756133,2016
4412900000,21756133,2017
4412900000,21756133,2018
4412900000,21756133,2019
4412900000,21756133,2020
4412900000,21756133,2021
4412900000,21756133,2022
4412900000,21756156,2016
4412900000,21756156,2017
4412900000,21756156,2018
4412900000,21756156,2019
4412900000,21756156,2020
4412900000,21756156,2021
4412900000,25373080,2016
4412900000,25373080,2017
4412900000,25373080,2018
4412900000,25373080,2019
4412900000,25373080,2020
4412900000,21756127,2016
4412900000,21756127,2017
4412900000,21756127,2018
4412900000,21756127,2019
4412900000,21756127,2020
4412900000,21756127,2021
4412900000,21756127,2022
4412900000,20152692,2020
4412900000,20152692,2021
4412900000,20152692,2022
4412900000,20152692,2023
4412900000,25061296,2016
4412900000,25061296,2017
4412900000,25061296,2018
4412900000,25061296,2019
4412900000,25061296,2020
4412900000,25061296,2021
4412900000,21756009,2016
4412900000,21756009,2017
4412900000,21756009,2018
4412900000,21756009,2019
4412900000,21756009,2020
4412900000,21756009,2021
4412900000,02214461,2022
4412900000,00208736,2018
4412900000,00208736,2019
4412900000,00208736,2020
4412945200,21756179,2016
4412945200,21756179,2017
4412945200,21756179,2018
4412945200,21756179,2019
4412945200,21756179,2020
4412945200,21756179,2022
4420655100,24193601,2023
4420655100,26070952,2023
4420655100,24193601,2016
4420655100,24193601,2017
4420655100,24193601,2018
4420655100,24193601,2019
4420655100,24193601,2020
4420655100,26070952,2016
4420655100,26070952,2017
4420655100,24193601,2021
4420655100,24193601,2022
4420655100,26070952,2021
4420655100,26070952,2022
4420655100,26070952,2018
4420655100,26070952,2019
4420655100,26070952,2020
4420655100,02541071,2018
4420655100,02541071,2019
4420655100,02541071,2020
4420655100,02541071,2021
4420655100,33452131,2016
4420655101,33452016,2019
4420655101,33452016,2016
4420655101,33452016,2017
4420655101,33452016,2018
4420655101,33452016,2020
4420655101,33452016,2022
4420655106,33452131,2019
4420655106,33452131,2021
4420655106,33452131,2017
4420655106,33452131,2018
4420655106,33452131,2020
4420655109,33451871,2022
4420655109,33451871,2018
4420655109,33451871,2019
4420655109,33451871,2020
4420655109,33451871,2021
4420655109,33451871,2016
4420655109,33451871,2017
4420655115,33451981,2016
4420655115,33451981,2017
4420655115,33451981,2018
4420655115,33451981,2019
4420655115,33451981,2020
4420655115,33451981,2021
4420655115,33451981,2022
4420655117,24206255,2019
4420655117,24206255,2016
4420655117,24206255,2017
4420655117,24206255,2018
4420655117,24206255,2020
4420655117,24206255,2021
4420655119,33451955,2019
4420655119,33451955,2016
4420655119,33451955,2017
4420655119,33451955,2018
4420655119,33451955,2020
4420655119,33451955,2021
4420655119,33451955,2022
4420655124,33452021,2016
4420955100,26341328,2022
4420955100,24193558,2016
4420955100,24193558,2017
4420955100,24193558,2018
4420955100,24193558,2019
4420955100,24193558,2020
4420955100,24193558,2021
4420955100,26341328,2016
4420955100,26341328,2017
4420955100,26341328,2018
4420955100,26341328,2019
4420955100,26341328,2020
4420955100,26341328,2021
4420955100,24193558,2022
4420955100,24193558,2023
4420955108,26341218,2016
4420955108,26341218,2017
4420955108,26341218,2018
4420955108,26341218,2019
4420955108,26341218,2020
4420955112,26341224,2016
4420955112,26341224,2017
4420955112,26341224,2018
4420955112,26341224,2019
4420955112,26341224,2020
4420955112,26341224,2021
4420955115,02540137,2018
4420955115,02540137,2019
4420955115,02540137,2020
4420955115,02540137,2021
4420955700,26341230,2016
4420955700,26341230,2017
4420955700,26341230,2018
4420955700,26341230,2019
4420955700,26341230,2020
4420955700,26341230,2021
4420955707,26341276,2018
4420955707,26341276,2019
4420955707,26341276,2020
4420955707,26341276,2021
4420955707,26341276,2016
4420955707,26341276,2017
